customer_id,customer_name,gender,age,location_id,signup_date,customer_segment
12417,Kavya Shah,Female,64.0,44,2023-06-11,Premium
12418,Aman Singh 1397,Male,30.0,70,2022-11-17,Premium
12419,Kunal Malhotra 1398,Male,33.0,58,2025-06-12,Regular
12420,Nikhil Saxena 1399,Male,27.0,17,2022-06-21,Regular
12421,Vivek Das 1400,Male,44.0,63,2025-10-27,Regular
12422,Ritvik Rao 1401,Male,28.0,67,2025-08-13,Premium
12423,Yash Tiwari 1402,Male,55.0,12,2026-04-13,Regular
12424,Sahil Kumar 1403,Male,36.0,38,2024-01-07,Regular
12425,Aadi Pandey,Other,64.0,80,2024-09-22,Regular
12426,Varun Bansal 1404,Male,58.0,62,2025-11-13,Regular
12427,Manish Yadav 1405,Male,37.0,14,2022-07-30,Regular
12428,Ankit Chatterjee 1406,Male,46.0,5,2023-05-05,Premium
12429,Rajat Khan 1407,Male,19.0,59,2024-01-25,Regular
12430,Meera Chauhan,Female,21.0,47,2024-10-01,Regular
12431,Kabir Deshmukh,Male,42.0,97,2024-12-22,Regular
12432,Nisha Menon,Female,40.0,53,2026-01-17,Regular
12433,Mohit Pandey 1408,Male,37.0,94,2024-02-22,Regular
12434,Akash Jain 1409,Male,22.0,22,2022-10-02,Premium
12435,Pooja Pillai,Female,58.0,45,2022-10-31,Regular
12436,Harsh Mishra 1410,Male,37.0,14,2025-07-05,Premium
12437,Simran Khanna,Female,40.0,58,2024-01-08,Regular
12438,Dev Nair 1411,Male,37.0,19,2024-10-07,Premium
12439,Shreya Gupta,Female,41.0,50,2024-06-19,Regular
12440,Ayush Kulkarni 1412,Male,49.0,35,2025-07-24,Regular
12441,Dhruv Sethi 1413,Male,54.0,19,2022-12-16,Regular
12442,Tanya Agarwal,Female,44.0,10,2022-10-01,Regular
12443,Ishaan Verma 1414,Male,25.0,52,2025-03-19,Regular
12444,Rohan Arora,Male,59.0,95,2023-11-26,Premium
12445,Shiv Jain,Other,31.0,20,2025-07-29,Regular
12446,Avni Sinha,Female,18.0,41,2022-07-26,VIP
12447,Mahi Roy,Female,19.0,23,2023-03-12,Premium
12448,Radhika Naidu,Female,55.0,81,2026-03-17,Regular
12449,Sakshi Tripathi,Female,36.0,42,2025-09-11,Premium
12450,Muskan Mehta,Female,19.0,98,2022-04-11,Regular
12451,Palak Kapoor,Female,56.0,25,2025-07-30,Regular
12452,Rishi Shah 1415,Male,32.0,9,2022-04-15,Regular
12453,Abhishek Chauhan 1416,Male,64.0,59,2022-07-12,Premium
12454,Ishita Reddy,Female,60.0,66,2025-12-08,Regular
12455,Nandini Ghosh,Female,20.0,100,2022-07-21,Regular
12456,Siddharth Menon 1417,Male,51.0,88,2023-04-27,Regular
12457,Pranav Pillai 1418,Male,46.0,89,2022-08-05,Regular
12458,Karan Khanna 1419,Male,26.0,64,2024-08-13,Regular
12459,Aarav Kumar 1420,Male,34.0,36,2022-04-02,Regular
12460,Anushka Ansari,Female,41.0,43,2023-04-05,Premium
12461,Vihaan Bansal 1421,Male,25.0,14,2023-06-07,Regular
12462,Shruti Sharma,Female,52.0,44,2024-11-04,Regular
12463,Payal Patel,Female,31.0,37,2024-03-05,VIP
12464,Komal Joshi,Female,62.0,4,2022-11-04,Premium
12465,Aditya Yadav 1422,Male,56.0,21,2024-01-13,Regular
12466,Tanvi Iyer,Female,48.0,54,2024-01-05,Regular
12467,Pallavi Deshmukh,Female,23.0,37,2023-07-20,Regular
12468,Aanya Khanna,Female,19.0,100,2024-05-03,Premium
12469,Arjun Chatterjee 1423,Male,25.0,48,2023-06-06,Regular
12470,Kabir Khan 1424,Male,41.0,96,2023-06-18,Regular
12471,Ananya Gupta,Female,55.0,67,2025-06-07,Regular
12472,Rohan Pandey 1425,Male,25.0,5,2023-02-07,Regular
12473,Rahul Jain 1426,Male,51.0,21,2023-06-11,Regular
12474,Aditi Agarwal,Female,20.0,71,2022-08-13,Premium
12475,Diya Sinha,Female,30.0,55,2025-01-22,Regular
12476,Aman Mishra 1427,Male,46.0,31,2025-02-03,Regular
12477,Kunal Nair 1428,Male,57.0,53,2024-12-20,Premium
12478,Nikhil Kulkarni 1429,Male,55.0,91,2022-09-27,Regular
12479,Isha Roy,Female,43.0,39,2023-12-24,Regular
12480,Priya Naidu,Female,19.0,5,2023-04-13,Regular
12481,Vivek Sethi 1430,Male,32.0,32,2025-05-06,Premium
12482,Ritvik Verma 1431,Male,55.0,94,2023-06-24,Regular
12483,Yash Shah 1432,Male,21.0,77,2023-10-28,Premium
12484,Sahil Chauhan 1433,Male,51.0,84,2023-12-28,Regular
12485,Neha Tripathi,Female,51.0,92,2025-05-02,Regular
12486,Varun Menon 1434,Male,54.0,12,2025-01-29,Regular
12487,Manish Pillai 1435,Male,28.0,29,2025-08-04,Regular
12488,Ankit Khanna 1436,Male,29.0,6,2023-11-16,Regular
12489,Rajat Gupta 1437,Male,27.0,1,2025-08-04,Premium
12490,Riya Mehta,Female,36.0,84,2025-10-25,Regular
12491,Sneha Kapoor,Female,43.0,94,2024-04-18,Regular
12492,Kavya Reddy,Female,23.0,16,2024-12-23,VIP
12493,Mohit Agarwal 1438,Male,45.0,73,2025-12-26,Regular
12494,Meera Ghosh,Female,29.0,54,2025-09-03,Regular
12495,Akash Sinha 1439,Male,44.0,7,2023-03-19,Regular
12496,Nisha Ansari,Female,32.0,92,2025-02-20,Regular
12497,Pooja Sharma,Female,63.0,88,2023-12-15,VIP
12498,Harsh Roy 1440,Male,33.0,57,2022-08-26,VIP
12499,Simran Patel,Female,59.0,71,2023-08-18,Regular
12500,Dev Naidu 1441,Male,26.0,40,2026-04-14,VIP
12501,Shreya Joshi,Female,22.0,80,2026-03-13,Regular
12502,Ayush Tripathi 1442,Male,27.0,45,2025-06-12,VIP
12503,Dhruv Mehta 1443,Male,38.0,99,2026-05-04,Premium
12504,Ishaan Kapoor 1444,Male,61.0,7,2024-07-05,Regular
12505,Rishi Reddy 1445,Male,26.0,18,2025-04-27,Regular
12506,Abhishek Ghosh 1446,Male,55.0,97,2022-09-22,Premium
12507,Siddharth Ansari 1447,Male,51.0,29,2023-04-24,Regular
12508,Tanya Iyer,Female,34.0,32,2022-10-04,Regular
12509,Pranav Sharma 1448,Male,34.0,80,2026-02-09,Regular
12510,Karan Patel 1449,Male,63.0,19,2024-09-09,Regular
12511,Rohan Mishra,Other,52.0,52,2026-02-01,Regular
12512,Avni Deshmukh,Female,29.0,29,2023-10-28,Regular
12513,Aarav Chauhan 1450,Male,61.0,20,2023-10-08,Premium
12514,Vihaan Menon 1451,Male,37.0,97,2024-12-17,Regular
12515,Mahi Arora,Female,21.0,20,2024-06-27,Regular
12516,Radhika Singh,Female,57.0,10,2023-08-19,Regular
12517,Aditya Pillai 1452,Male,59.0,68,2023-05-24,Regular
12518,Sakshi Malhotra,Female,39.0,87,2024-03-31,Regular
12519,Arjun Khanna 1453,Male,51.0,13,2022-05-01,Regular
12520,Kabir Gupta 1454,Male,29.0,71,2022-10-28,Regular
12521,Muskan Saxena,Female,58.0,55,2022-03-12,Regular
12522,Palak Das,Female,35.0,84,2022-09-06,Regular
12523,Ishita Rao,Female,30.0,13,2022-11-14,Regular
12524,Rohan Agarwal 1455,Male,42.0,98,2022-05-02,Premium
12525,Rahul Sinha 1456,Male,30.0,62,2022-03-30,Regular
12526,Aman Roy 1457,Male,47.0,85,2025-08-04,Premium
12527,Kunal Naidu 1458,Male,53.0,37,2022-10-20,Regular
12528,Nikhil Tripathi 1459,Male,37.0,95,2024-06-07,Regular
12529,Vivek Mehta 1460,Male,55.0,63,2022-06-07,Regular
12530,Nandini Tiwari,Female,38.0,13,2026-02-24,Regular
12531,Anushka Kumar,Female,64.0,93,2023-01-18,Regular
12532,Ritvik Kapoor 1461,Male,30.0,80,2025-04-14,Premium
12533,Yash Reddy 1462,Male,51.0,31,2024-10-22,Premium
12534,Shruti Bansal,Female,43.0,55,2025-05-15,Regular
12535,Sahil Ghosh 1463,Male,63.0,39,2024-10-03,VIP
12536,Payal Yadav,Female,28.0,55,2024-03-25,Regular
12537,Varun Ansari 1464,Male,27.0,97,2025-05-20,Regular
12538,Komal Chatterjee,Female,59.0,90,2025-07-28,Premium
12539,Tanvi Khan,Female,61.0,22,2023-08-31,Regular
12540,Pallavi Pandey,Female,53.0,98,2026-02-16,Regular
12541,Aanya Patel,Female,40.0,44,2026-04-29,Regular
12542,Ananya Joshi,Female,37.0,71,2025-02-28,Regular
12543,Manish Sharma 1465,Male,49.0,77,2026-01-26,Regular
12544,Aditi Iyer,Female,53.0,49,2022-06-18,Regular
12545,Diya Deshmukh,Female,31.0,46,2024-05-14,Regular
12546,Isha Arora,Female,18.0,46,2024-11-07,Premium
12547,Ankit Patel 1466,Male,21.0,87,2026-01-24,VIP
12548,Rajat Joshi 1467,Male,34.0,39,2022-07-12,Regular
12549,Priya Singh,Female,50.0,28,2025-07-13,Regular
12550,Neha Malhotra,Female,39.0,37,2022-05-04,Regular
12551,Mohit Iyer 1468,Male,47.0,20,2023-07-27,Regular
12552,Akash Deshmukh 1469,Male,40.0,40,2025-01-13,Regular
12553,Harsh Arora 1470,Male,30.0,12,2023-04-11,Regular
12554,Dev Singh 1471,Male,53.0,9,2025-08-28,Premium
12555,Ayush Malhotra 1472,Male,52.0,73,2026-01-28,Regular
12556,Dhruv Saxena 1473,Male,64.0,8,2022-09-12,Regular
12557,Ishaan Das 1474,Male,57.0,57,2023-02-17,Regular
12558,Riya Saxena,Female,36.0,78,2022-04-29,Premium
12559,Rishi Rao 1475,Male,51.0,73,2025-02-10,Regular
12560,Abhishek Tiwari 1476,Male,34.0,45,2025-11-19,Premium
12561,Siddharth Kumar 1477,Male,59.0,20,2024-08-20,Premium
12562,Pranav Bansal 1478,Male,47.0,94,2022-07-31,Regular
12563,Sneha Das,Female,58.0,84,2022-10-05,Regular
12564,Kavya Rao,Female,31.0,62,2022-02-26,Regular
12565,Karan Yadav 1479,Male,18.0,9,2024-02-23,Regular
12566,Aarav Ghosh 1480,Male,24.0,4,2025-02-27,Regular
12567,Vihaan Ansari 1481,Male,43.0,32,2022-08-29,Regular
12568,Aditya Sharma 1482,Male,64.0,16,2025-09-18,Premium
12569,Arjun Patel 1483,Male,48.0,87,2023-02-09,Regular
12570,Kabir Joshi 1484,Male,56.0,21,2024-04-03,Regular
12571,Rohan Iyer 1485,Male,40.0,29,2024-12-04,Regular
12572,Meera Tiwari,Female,64.0,98,2024-05-13,Regular
12573,Rahul Deshmukh 1486,Male,63.0,82,2024-02-04,Premium
12574,Aman Arora 1487,Male,28.0,22,2023-06-23,Regular
12575,Kunal Singh 1488,Male,59.0,39,2023-11-20,Regular
12576,Nikhil Malhotra 1489,Male,18.0,52,2023-01-17,Regular
12577,Vivek Saxena 1490,Male,46.0,67,2023-04-17,Regular
12578,Ritvik Das 1491,Male,38.0,94,2025-04-23,Premium
12579,Yash Rao 1492,Male,32.0,88,2025-11-13,Regular
12580,Sahil Tiwari 1493,Male,62.0,98,2025-09-20,Premium
12581,Nisha Kumar,Female,49.0,5,2023-06-14,Regular
12582,Pooja Bansal,Female,24.0,24,2023-05-29,Premium
12583,Varun Kumar 1494,Male,24.0,57,2022-04-04,Regular
12584,Manish Bansal 1495,Male,23.0,5,2023-03-15,Regular
12585,Simran Yadav,Female,32.0,36,2024-07-25,Regular
12586,Shreya Chatterjee,Female,21.0,16,2023-03-05,Premium
12587,Ankit Yadav 1496,Male,30.0,94,2025-03-19,Regular
12588,Rajat Chatterjee 1497,Male,54.0,7,2022-03-22,Regular
12589,Mohit Khan 1498,Male,59.0,15,2023-10-21,Premium
12590,Tanya Khan,Female,55.0,20,2023-03-26,Regular
12591,Akash Pandey 1499,Male,41.0,15,2024-03-01,Regular
12592,Harsh Jain 1500,Male,51.0,57,2022-02-11,Premium
12593,Dev Mishra 1501,Male,63.0,37,2023-11-02,Regular
12594,Ayush Nair 1502,Male,20.0,92,2025-06-15,VIP
12595,Dhruv Kulkarni 1503,Male,61.0,27,2025-10-03,Premium
12596,Avni Pandey,Female,52.0,54,2023-02-14,VIP
12597,Ishaan Sethi 1504,Male,36.0,67,2023-11-18,Premium
12598,Rishi Verma 1505,Male,39.0,63,2025-01-09,Regular
12599,Abhishek Shah 1506,Male,39.0,80,2024-01-12,Regular
12600,Mahi Jain,Female,25.0,21,2024-05-19,Regular
12601,Siddharth Chauhan 1507,Male,29.0,51,2023-07-01,Premium
12602,Pranav Menon 1508,Male,32.0,81,2025-09-01,Regular
12603,Karan Pillai 1509,Male,18.0,87,2024-10-07,Premium
12604,Radhika Mishra,Female,42.0,62,2026-03-17,Regular
12605,Sakshi Nair,Female,40.0,66,2025-06-01,Regular
12606,Muskan Kulkarni,Female,33.0,87,2023-08-11,Regular
12607,Palak Sethi,Female,26.0,63,2023-06-09,Premium
12608,Aarav Tiwari 1510,Male,64.0,95,2022-05-22,Regular
12609,Vihaan Kumar 1511,Male,50.0,13,2024-09-22,Regular
12610,Aditya Bansal 1512,Male,40.0,35,2025-04-14,Regular
12611,Ishita Verma,Female,52.0,12,2023-07-21,Regular
12612,Nandini Shah,Female,35.0,10,2022-02-04,VIP
12613,Arjun Yadav 1513,Male,28.0,48,2025-08-13,Regular
12614,Anushka Chauhan,Female,50.0,23,2022-12-23,Regular
12615,Kabir Chatterjee 1514,Male,54.0,41,2024-07-20,Regular
12616,Rahul Singh,Male,49.0,44,2022-03-27,Regular
12617,Rohan Khan 1515,Male,45.0,63,2022-04-11,Regular
12618,Shruti Menon,Female,18.0,95,2025-12-08,Regular
12619,Payal Pillai,Female,48.0,85,2024-12-11,Regular
12620,Rahul Pandey 1516,Male,47.0,38,2022-01-09,Regular
12621,Komal Khanna,Female,37.0,33,2022-06-11,Regular
12622,Tanvi Gupta,Female,29.0,78,2024-02-28,Premium
12623,Pallavi Agarwal,Female,64.0,13,2024-12-24,Regular
12624,Aanya Yadav,Female,36.0,55,2023-11-10,Regular
12625,Aman Jain 1517,Male,31.0,43,2025-10-28,Regular
12626,Ananya Chatterjee,Female,51.0,19,2024-11-10,Premium
12627,Aditi Khan,Female,41.0,62,2024-09-09,Regular
12628,Diya Pandey,Female,44.0,33,2023-04-09,Premium
12629,Kunal Mishra 1518,Male,49.0,19,2024-12-27,Premium
12630,Isha Jain,Female,35.0,66,2025-10-29,VIP
12631,Priya Mishra,Female,25.0,18,2022-03-20,Premium
12632,Nikhil Nair 1519,Male,26.0,68,2025-03-20,Regular
12633,Mahi Nair,Other,63.0,17,2025-11-08,VIP
12634,Vivek Kulkarni 1520,Male,42.0,44,2023-11-23,Premium
12635,Ritvik Sethi 1521,Male,38.0,81,2025-05-10,Regular
12636,Yash Verma 1522,Male,33.0,23,2023-07-27,Regular
12637,Neha Nair,Female,52.0,77,2022-11-05,VIP
12638,Riya Kulkarni,Female,61.0,73,2025-07-29,Regular
12639,Sahil Shah 1523,Male,54.0,91,2023-05-13,Premium
12640,Sneha Sethi,Female,43.0,17,2025-04-26,Regular
12641,Varun Chauhan 1524,Male,40.0,72,2023-05-20,Premium
12642,Manish Menon 1525,Male,59.0,94,2023-10-01,Regular
12643,Kavya Verma,Female,59.0,77,2025-01-01,Premium
12644,Meera Shah,Female,36.0,19,2023-07-01,Regular
12645,Nisha Chauhan,Female,64.0,83,2025-07-16,Premium
12646,Pooja Menon,Female,57.0,11,2022-03-04,Regular
12647,Naman Kulkarni,Other,58.0,59,2022-01-19,Regular
12648,Ankit Pillai 1526,Male,20.0,50,2022-05-11,Regular
12649,Rajat Khanna 1527,Male,24.0,54,2023-02-15,Regular
12650,Mohit Gupta 1528,Male,32.0,52,2022-03-28,VIP
12651,Simran Pillai,Female,54.0,4,2023-09-02,Regular
12652,Shreya Khanna,Female,21.0,51,2022-02-09,Regular
12653,Tanya Gupta,Female,21.0,94,2025-04-25,Premium
12654,Akash Agarwal 1529,Male,19.0,44,2022-09-02,Regular
12655,Harsh Sinha 1530,Male,27.0,28,2026-04-05,Regular
12656,Avni Agarwal,Female,62.0,100,2025-10-03,Regular
12657,Aarohi Sethi,Other,52.0,10,2025-01-15,Regular
12658,Dev Roy 1531,Male,52.0,49,2025-07-01,Premium
12659,Ayush Naidu 1532,Male,32.0,52,2025-05-24,Regular
12660,Dhruv Tripathi 1533,Male,48.0,48,2025-09-14,Regular
12661,Ishaan Mehta 1534,Male,55.0,93,2024-06-07,Regular
12662,Rishi Kapoor 1535,Male,43.0,43,2024-09-25,Premium
12663,Abhishek Reddy 1536,Male,59.0,98,2024-01-21,Regular
12664,Mahi Sinha,Female,45.0,7,2024-09-25,Premium
12665,Siddharth Ghosh 1537,Male,33.0,74,2023-09-03,Regular
12666,Pranav Ansari 1538,Male,48.0,60,2022-07-18,Regular
12667,Karan Sharma 1539,Male,63.0,25,2026-01-29,Premium
12668,Radhika Roy,Female,57.0,23,2025-01-23,Regular
12669,Aarav Shah 1540,Male,41.0,72,2025-02-01,Regular
12670,Vihaan Chauhan 1541,Male,46.0,64,2023-03-25,Regular
12671,Aditya Menon 1542,Male,64.0,62,2025-05-18,Premium
12672,Sakshi Naidu,Female,53.0,6,2024-04-10,Regular
12673,Muskan Tripathi,Female,42.0,60,2022-05-03,Regular
12674,Arjun Pillai 1543,Male,31.0,99,2026-03-08,Regular
12675,Kabir Khanna 1544,Male,61.0,2,2026-05-06,Premium
12676,Rohan Gupta 1545,Male,64.0,47,2025-10-24,Regular
12677,Palak Mehta,Female,21.0,50,2024-01-30,Regular
12678,Ishita Kapoor,Female,19.0,90,2023-01-09,Regular
12679,Rahul Agarwal 1546,Male,23.0,29,2022-01-18,Regular
12680,Aman Sinha 1547,Male,36.0,48,2025-03-24,Regular
12681,Nandini Reddy,Female,25.0,72,2025-11-26,Premium
12682,Anushka Ghosh,Female,60.0,7,2022-06-16,Premium
12683,Kunal Roy 1548,Male,61.0,81,2024-12-30,Regular
12684,Nikhil Naidu 1549,Male,26.0,83,2022-02-12,Regular
12685,Vivek Tripathi 1550,Male,57.0,72,2025-05-27,Regular
12686,Shruti Ansari,Female,24.0,65,2022-02-15,Regular
12687,Payal Sharma,Female,55.0,75,2026-04-10,Regular
12688,Komal Patel,Female,35.0,79,2022-09-30,Regular
12689,Tanvi Joshi,Female,19.0,91,2023-10-03,Premium
12690,Ritvik Mehta 1551,Male,38.0,43,2025-01-16,Regular
12691,Yash Kapoor 1552,Male,57.0,46,2025-09-16,Regular
12692,Sahil Reddy 1553,Male,62.0,64,2023-08-05,VIP
12693,Pallavi Iyer,Female,23.0,20,2026-04-18,Regular
12694,Aanya Pillai,Female,58.0,86,2022-01-26,Regular
12695,Varun Ghosh 1554,Male,32.0,78,2024-01-25,Regular
12696,Manish Ansari 1555,Male,40.0,64,2026-04-30,VIP
12697,Ananya Khanna,Female,23.0,31,2023-03-15,Regular
12698,Aditi Gupta,Female,64.0,35,2024-05-03,Regular
12699,Diya Agarwal,Female,55.0,44,2023-12-13,Regular
12700,Ankit Sharma 1556,Male,48.0,67,2023-09-23,Regular
12701,Isha Sinha,Female,52.0,78,2025-05-13,Regular
12702,Priya Roy,Female,59.0,68,2024-04-10,Regular
12703,Neha Naidu,Female,24.0,93,2025-02-16,Premium
12704,Riya Tripathi,Female,29.0,97,2024-04-11,Premium
12705,Sneha Mehta,Female,19.0,71,2026-05-15,Regular
12706,Kavya Kapoor,Female,41.0,38,2024-01-23,Regular
12707,Meera Reddy,Female,41.0,60,2025-06-27,Regular
12708,Rajat Patel 1557,Male,19.0,43,2024-09-07,Regular
12709,Mohit Joshi 1558,Male,49.0,63,2025-07-06,Regular
12710,Nisha Ghosh,Female,18.0,82,2025-11-18,Regular
12711,Pooja Ansari,Female,56.0,37,2022-12-29,Premium
12712,Akash Iyer 1559,Male,51.0,51,2023-04-28,Regular
12713,Aman Malhotra,Male,57.0,5,2023-04-28,Regular
12714,Simran Sharma,Female,23.0,74,2024-02-19,Premium
12715,Shreya Patel,Female,59.0,49,2024-02-26,Premium
12716,Tanya Joshi,Female,44.0,46,2022-01-06,Premium
12717,Harsh Deshmukh 1560,Male,59.0,54,2025-12-03,Premium
12718,Avni Iyer,Female,51.0,22,2025-10-07,Regular
12719,Mahi Deshmukh,Female,49.0,60,2024-08-19,Regular
12720,Dev Arora 1561,Male,19.0,75,2023-05-05,Regular
12721,Ayush Singh 1562,Male,51.0,35,2025-08-15,Premium
12722,Vansh Verma,Other,39.0,14,2023-03-11,Regular
12723,Dhruv Malhotra 1563,Male,58.0,39,2023-05-05,VIP
12724,Radhika Arora,Female,50.0,20,2026-05-16,Regular
12725,Sakshi Singh,Female,21.0,38,2026-01-18,Premium
12726,Muskan Malhotra,Female,60.0,63,2024-07-24,Regular
12727,Ishaan Saxena 1564,Male,21.0,12,2022-09-28,VIP
12728,Palak Saxena,Female,32.0,75,2022-07-16,Regular
12729,Rishi Das 1565,Male,28.0,23,2026-03-23,Regular
12730,Ishita Das,Female,64.0,90,2023-03-01,Premium
12731,Abhishek Rao 1566,Male,25.0,74,2024-12-26,Regular
12732,Nandini Rao,Female,58.0,28,2023-07-20,Regular
12733,Anushka Tiwari,Female,28.0,57,2024-03-05,Premium
12734,Siddharth Tiwari 1567,Male,49.0,12,2026-04-27,Premium
12735,Pranav Kumar 1568,Male,22.0,10,2024-08-06,Regular
12736,Shruti Kumar,Female,36.0,96,2023-11-20,Regular
12737,Karan Bansal 1569,Male,47.0,81,2023-10-28,Regular
12738,Aarav Reddy 1570,Male,52.0,16,2023-01-04,Regular
12739,Vihaan Ghosh 1571,Male,59.0,29,2024-06-09,Regular
12740,Payal Bansal,Female,57.0,20,2024-06-30,Regular
12741,Komal Yadav,Female,42.0,40,2022-06-02,Regular
12742,Aditya Ansari 1572,Male,32.0,30,2023-10-10,Regular
12743,Tanvi Chatterjee,Female,30.0,33,2024-10-28,Premium
12744,Arjun Sharma 1573,Male,65.0,53,2022-03-29,Regular
12745,Kabir Patel 1574,Male,47.0,19,2026-04-12,Regular
12746,Rohan Joshi 1575,Male,61.0,89,2025-10-09,Premium
12747,Rahul Iyer 1576,Male,38.0,73,2024-10-16,Premium
12748,Aman Deshmukh 1577,Male,41.0,77,2022-01-26,Regular
12749,Pallavi Khan,Female,57.0,17,2024-04-08,VIP
12750,Kunal Arora 1578,Male,52.0,71,2025-12-08,Regular
12751,Aanya Sharma 1300,Female,27.0,84,2022-02-06,Regular
12752,Nikhil Singh 1579,Male,43.0,18,2025-06-20,Regular
12753,Vivek Malhotra 1580,Male,28.0,76,2025-09-05,Regular
12754,Ritvik Saxena 1581,Male,54.0,36,2022-05-02,Premium
12755,Ananya Patel 1301,Female,19.0,79,2023-01-04,Regular
12756,Aditi Joshi 1302,Female,57.0,48,2025-03-03,Premium
12757,Yash Das 1582,Male,62.0,81,2025-12-29,Regular
12758,Sahil Rao 1583,Male,19.0,15,2025-05-18,Regular
12759,Varun Tiwari 1584,Male,48.0,39,2024-04-21,Regular
12760,Diya Iyer 1303,Female,21.0,28,2024-08-21,Regular
12761,Manish Kumar 1585,Male,35.0,25,2024-04-19,VIP
12762,Isha Deshmukh 1304,Female,34.0,31,2024-07-13,Premium
12763,Ankit Bansal 1586,Male,42.0,39,2025-05-17,Premium
12764,Rajat Yadav 1587,Male,62.0,13,2022-03-21,Premium
12765,Priya Arora 1305,Female,40.0,71,2022-12-02,Regular
12766,Mohit Chatterjee 1588,Male,37.0,56,2022-04-06,Regular
12767,Akash Khan 1589,Male,22.0,83,2025-06-28,Regular
12768,Neha Singh 1306,Female,60.0,71,2025-03-09,Premium
12769,Harsh Pandey 1590,Male,33.0,15,2022-03-26,Regular
12770,Dev Jain 1591,Male,40.0,7,2022-06-18,Regular
12771,Ayush Mishra 1592,Male,22.0,43,2023-02-28,Regular
12772,Dhruv Nair 1593,Male,31.0,49,2023-01-22,Regular
12773,Riya Malhotra 1307,Female,44.0,25,2024-04-10,Regular
12774,Ishaan Kulkarni 1594,Male,61.0,79,2024-03-09,Regular
12775,Sneha Saxena 1308,Female,33.0,59,2023-07-27,Regular
12776,Kavya Das 1309,Female,44.0,75,2022-09-20,Regular
12777,Meera Rao 1310,Female,60.0,11,2024-11-04,Premium
12778,Isha Deshmukh,Female,35.0,82,2025-06-17,Premium
12779,Nisha Tiwari 1311,Female,32.0,21,2024-10-21,Regular
12780,Pooja Kumar 1312,Female,20.0,45,2025-07-15,Premium
12781,Rishi Sethi 1595,Male,61.0,44,2026-01-02,Premium
12782,Abhishek Verma 1596,Male,23.0,83,2025-09-09,Regular
12783,Simran Bansal 1313,Female,28.0,28,2024-11-08,Premium
12784,Siddharth Shah 1597,Male,24.0,25,2022-03-21,Premium
12785,Shreya Yadav 1314,Female,51.0,34,2023-06-20,Regular
12786,Pranav Chauhan 1598,Male,35.0,37,2023-11-16,Regular
12787,Tanya Chatterjee 1315,Female,51.0,19,2025-02-14,Regular
12788,Karan Menon 1599,Male,47.0,18,2025-09-17,Regular
12789,Avni Khan 1316,Female,18.0,24,2024-10-21,VIP
12790,Aarav Rao 1600,Male,32.0,47,2023-08-05,Regular
12791,Vihaan Tiwari 1601,Male,18.0,35,2025-06-14,Regular
12792,Mahi Pandey 1317,Female,21.0,40,2025-01-18,VIP
12793,Radhika Jain 1318,Female,40.0,72,2025-06-30,Premium
12794,Sakshi Mishra 1319,Female,30.0,25,2024-07-31,Regular
12795,Muskan Nair 1320,Female,22.0,91,2024-10-31,Premium
12796,Aditya Kumar 1602,Male,37.0,76,2023-07-10,Regular
12797,Palak Kulkarni 1321,Female,39.0,18,2023-10-02,Regular
12798,Arjun Bansal 1603,Male,65.0,32,2023-03-19,Regular
12799,Ishita Sethi 1322,Female,49.0,19,2023-02-15,Premium
12800,Kabir Yadav 1604,Male,36.0,28,2024-11-10,Regular
12801,Rohan Chatterjee 1605,Male,40.0,37,2023-09-06,Regular
12802,Nandini Verma 1323,Female,22.0,14,2022-08-02,Regular
12803,Anushka Shah 1324,Female,36.0,2,2022-02-26,Premium
12804,Rahul Khan 1606,Male,NULL,44,2025-10-08,Regular
12805,Shruti Chauhan 1325,Female,19.0,71,2023-11-28,Regular
12806,Payal Menon 1326,Female,62.0,31,2024-07-11,VIP
12807,Aman Pandey 1607,Male,42.0,87,2025-12-18,Premium
12808,Komal Pillai 1327,Female,55.0,37,2022-06-28,Regular
12809,Kunal Jain 1608,Male,31.0,91,2026-02-08,Regular
12810,Nikhil Mishra 1609,Male,58.0,24,2025-01-30,Regular
12811,Tanvi Khanna 1328,Female,35.0,54,2024-10-21,Regular
12812,Vivek Nair 1610,Male,62.0,77,2023-11-21,Regular
12813,Ritvik Kulkarni 1611,Male,43.0,6,2025-02-03,Premium
12814,Pallavi Gupta 1329,Female,48.0,94,2022-11-23,Regular
12815,Yash Sethi 1612,Male,27.0,37,2023-04-29,Premium
12816,Aanya Bansal 1330,Female,65.0,50,2026-03-18,Regular
12817,Ananya Yadav 1331,Female,27.0,63,2023-03-18,Premium
12818,Sahil Verma 1613,Male,19.0,65,2025-02-25,Regular
12819,Varun Shah 1614,Male,39.0,3,2026-01-28,Regular
12820,Manish Chauhan 1615,Male,58.0,87,2024-08-06,Regular
12821,Aditi Chatterjee 1332,Female,62.0,63,2023-04-22,Regular
12822,Ankit Menon 1616,Male,59.0,100,2025-09-20,Regular
12823,Diya Khan 1333,Female,44.0,48,2025-08-14,Regular
12824,Rajat Pillai 1617,Male,62.0,62,2024-05-20,Premium
12825,Isha Pandey 1334,Female,41.0,45,2022-07-03,Regular
12826,Mohit Khanna 1618,Male,40.0,89,2023-12-08,Regular
12827,Akash Gupta 1619,Male,26.0,84,2023-11-22,Regular
12828,Harsh Agarwal 1620,Male,55.0,91,2022-10-31,Premium
12829,Priya Jain 1335,Female,33.0,51,2023-10-06,Regular
